CiteScore metrics calculated using data from 30 April, 2018. SNIP and SJR calculated using data from 30 April, 2018																				
Scopus SourceID	Title	CiteScore	Percentile	Citation Count	Scholarly Output	Percent Cited	SNIP	SJR	RANK	Rank Out Of	Publisher	Type	OpenAccess	Scopus ASJC Code (Sub-subject Area)	Scopus Sub-Subject Area	Quartile	Top 10% (CiteScore Percentile)	Scopus SourceID	Print-ISSN	E-ISSN
21100820055	Journal of Distribution Science	0.16	17	13	80	11	0.000	0.135	281	340	Korea Distribution Science Association (KODISA)	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100820055	17383110	20937717
21100820055	Journal of Distribution Science	0.16	8	13	80	11	0.000	0.135	516	564	Korea Distribution Science Association (KODISA)	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100820055	17383110	20937717
29413	Energy Studies Review	0.15	7	4	27	11	0.057	0.124	520	564	McMaster University, Institute for Energy Studies	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/29413	08434379	
4700152235	International Journal of Accounting, Auditing and Performance Evaluation	0.15	6	8	52	13	0.195	0.140	212	226	Inderscience	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/4700152235	17408008	17408016
4700152766	CESifo DICE Report	0.15	7	22	144	12	0.078	0.110	520	564	Ifo institute for Economic Research e.V.	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/4700152766	16120663	
28956	Jahrbuch fur Wirtschaftsgeschichte	0.15	7	11	72	12	0.283	0.124	520	564	Walter de Gruyter	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/28956	00752800	
19500157308	Zeitschrift für die gesamte Versicherungswissenschaft	0.15	7	12	79	11	0.209	0.171	520	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19500157308	00442585	18659748
19500157308	Zeitschrift für die gesamte Versicherungswissenschaft	0.15	6	12	79	11	0.209	0.171	212	226	Springer Nature	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19500157308	00442585	18659748
21100228533	Regional Science Inquiry	0.15	7	7	48	10	0.365	0.131	520	564	Hellenic Association of Regional Scientists	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100228533	17915961	
21100237426	Ekonomista	0.15	7	11	74	12	0.078	0.172	520	564	Polskie Wydawnictwo Ekonomiczne S.A.	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100237426	00133205	
32844	Kettenwirk-Praxis	0.14	16	3	21	10	0.324	0.105	283	340	Karl Mayer GmbH	Trade Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/32844	00473405	
88147	Indian Journal of Labour Economics	0.14	6	8	58	10	0.381	0.123	526	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/88147	00195308	
24466	Lecture Notes in Economics and Mathematical Systems	0.14	8	28	197	9	0.096	0.112	79	86	Springer Nature	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/24466	00758442	
21100780829	Ekonomicheskaya Sotsiologiya	0.14	6	6	43	12	0.047	0.189	526	564	National Research University Higher School of Economics	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100780829		17263247
17198	Vlakna a Textil	0.13	16	16	126	11	0.230	0.194	284	340	Research Institute for Man-Made Fibres	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17198	13350617	
11200153556	Espacios	0.13	16	226	1712	10	0.400	0.144	284	340	Sociacion de Profesionales y Tecnicos del CONICIT	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/11200153556	07981015	
14500154713	Journal for Studies in Economics and Econometrics	0.13	6	6	47	9	0.077	0.110	528	564	Bureau for Economic Research	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/14500154713	03796205	
17700156014	Travail, Genre et Societe	0.13	16	12	93	10	0.379	0.128	284	340	Editions La Decouverte	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17700156014	12946303	
17700156014	Travail, Genre et Societe	0.13	6	12	93	10	0.379	0.128	528	564	Editions La Decouverte	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17700156014	12946303	
19900193627	eJournal of Tax Research	0.13	6	11	82	12	0.407	0.144	528	564	Australian School of Business, University of New South Wales	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19900193627	14482398	
19900193627	eJournal of Tax Research	0.13	5	11	82	12	0.407	0.144	214	226	Australian School of Business, University of New South Wales	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19900193627	14482398	
21100786532	Journal of Korea Trade	0.13	16	7	53	13	0.170	0.124	284	340	Emerald	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100786532	1229828X	
14890	Mondes En Developpement	0.12	5	14	114	11	0.136	0.129	531	564	Institut de Sciences Mathematiques et Economiques Appliquees FRA	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/14890	03023052	17821444
23540	Wirtschaftsdienst	0.12	6	57	486	10	0.237	0.224	72	77	Springer Nature	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/23540	00436275	
26486	Sociologia del Lavoro	0.12	5	5	43	12	0.175	0.174	531	564	Franco Angeli Edizioni	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/26486	03925048	
4100151528	Contemporary Studies in Economic and Financial Analysis	0.12	7	6	49	10	0.044	0.108	80	86	Emerald	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4100151528	15693759	
4100151528	Contemporary Studies in Economic and Financial Analysis	0.12	6	6	49	10	0.044	0.108	72	77	Emerald	Book Series	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4100151528	15693759	
19300157018	Academy of Accounting and Financial Studies Journal	0.12	5	16	133	11	0.109	0.106	215	226	Allied Academies	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19300157018	10963685	
19300157018	Academy of Accounting and Financial Studies Journal	0.12	5	16	133	11	0.109	0.106	531	564	Allied Academies	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19300157018	10963685	
11700154396	Journal of Private Equity	0.11	5	12	114	10	0.258	0.167	534	564	Institutional Investor Systems	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/11700154396	10965572	
11700154396	Journal of Private Equity	0.11	4	12	114	10	0.258	0.167	216	226	Institutional Investor Systems	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/11700154396	10965572	
21100201043	Banking and Finance Review	0.11	5	3	28	11	0.064	0.106	534	564	School of Business Central Connecticut State University	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100201043	19477945	19476140
21100201043	Banking and Finance Review	0.11	4	3	28	11	0.064	0.106	216	226	School of Business Central Connecticut State University	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100201043	19477945	19476140
21100395417	World Customs Journal	0.11	15	7	62	11	0.210	0.130	288	340	International Network of Customs Universities	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100395417	18346707	18346715
26283	Revista Galega de Economia	0.10	4	8	79	9	0.251	0.111	536	564	Universidad de Santiago de Compostela, Servicio de Publicacions	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/26283	11322799	
4700152811	CESifo Forum	0.10	4	11	113	6	0.174	0.136	536	564	Ifo institute for Economic Research e.V.	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/4700152811	1615245X	2190717X
4800153109	Advances in Taxation	0.10	4	2	21	10	0.097	0.111	74	77	Emerald	Book Series	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4800153109	10587497	
4800153109	Advances in Taxation	0.10	3	2	21	10	0.097	0.111	218	226	Emerald	Book Series	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/4800153109	10587497	
17900156716	Entreprises et Histoire	0.10	15	13	126	9	0.148	0.116	289	340	Editions ESKA	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17900156716	11612770	
17900156716	Entreprises et Histoire	0.10	6	13	126	9	0.148	0.116	81	86	Editions ESKA	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/17900156716	11612770	
21100330726	NTUT Journal of Intellectual Property Law and Management	0.10	15	4	42	10	0.012	0.139	289	340	National Taipei University of Technology	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100330726	22266771	
21100821131	Review of Behavioral Finance	0.10	3	1	10	10	-	-	218	226	Emerald	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100821131	19405979	19405987
25969	Social and Economic Studies	0.09	4	5	54	6	0.219	0.148	538	564	University of the West Indies	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/25969	00377651	
4100151543	Research in Finance	0.09	2	3	33	6	0.228	0.104	220	226	Emerald	Book Series	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/4100151543	01963821	
17018	New Perspectives on Turkey	0.09	4	4	46	9	0.108	0.111	538	564	Cambridge University Press	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17018	08966346	13053299
5600152815	Contributions to Conflict Management, Peace Economics and Development	0.09	14	6	67	7	0.229	0.113	291	340	Emerald	Book Series	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/5600152815	15728323	
19300157031	Economia Chilena	0.09	4	4	47	9	0.170	0.117	538	564	El Banco Publishers	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19300157031	07173830	
19300157031	Economia Chilena	0.09	2	4	47	9	0.170	0.117	220	226	El Banco Publishers	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19300157031	07173830	
21100199556	Recta	0.09	4	3	32	9	0.062	0.101	538	564	Asociacion Espanola de Profesores Universitarios de Matematicas aplicadas a la Economia y la Empresa	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100199556	1575605X	
21100265696	International Journal of Euro-Mediterranean Studies	0.09	4	2	23	9	0.023	0.134	538	564	EMUNI Press	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100265696	18553362	22326022
28141	Journal of Taxation	0.08	3	10	127	7	0.043	0.150	543	564	RIA Group	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/28141	00224863	
28141	Journal of Taxation	0.08	1	10	127	7	0.043	0.150	222	226	RIA Group	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/28141	00224863	
16463	Melliand International	0.08	13	4	51	6	0.184	0.100	292	340	International Business Press Publishers	Trade Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/16463	09479163	
12100154904	Privredna Kretanja i Ekonomska Politika	0.08	13	1	13	8	0.000	0.104	292	340	Croatian National Bank and the Ministry of Finance	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/12100154904	1330187X	18477860
19600156849	Graziadio Business Report	0.08	13	4	50	4	0.067	0.106	292	340	Pepperdine University	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19600156849	19391633	
19600156849	Graziadio Business Report	0.08	3	4	50	4	0.067	0.106	543	564	Pepperdine University	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19600156849	19391633	
21100197336	Agricultural Commodities	0.08	13	12	144	7	0.028	0.123	292	340	Australian Bureau of Agricultural and Resource Economics	Trade Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100197336	18395619	
21100238636	ATA Journal of Legal Tax Research	0.08	1	2	25	8	0.215	0.116	222	226	American Accounting Association	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100238636	1543866X	
21100314708	International Journal of Business and Systems Research	0.08	13	5	63	8	0.072	0.104	292	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100314708	1751200X	17512018
20811	Betriebswirtschaftliche Forschung und Praxis	0.07	12	1	15	7	0.000	0.101	297	340	Verlag Neue Wirtschafts-Briete GmbH & Co.	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/20811	03405370	
20811	Betriebswirtschaftliche Forschung und Praxis	0.07	3	1	15	7	0.000	0.101	545	564	Verlag Neue Wirtschafts-Briete GmbH & Co.	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/20811	03405370	
24850	Economic Outlook	0.07	3	4	58	3	0.000	0.103	545	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/24850	0140489X	14680319
4000152118	Advances in Financial Economics	0.07	5	1	15	7	0.043	0.102	82	86	Emerald	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4000152118	15693732	
4000152118	Advances in Financial Economics	0.07	1	1	15	7	0.043	0.102	224	226	Emerald	Book Series	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/4000152118	15693732	
21100793212	Sovremennaya Evropa	0.07	3	5	69	6	0.105	0.160	545	564	Institute of Europe of Russian Academy of Sciences	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100793212	02017083	
21100847471	South Asian Journal of Business and Management Cases	0.07	12	2	28	4	0.201	0.124	297	340	SAGE	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100847471	22779779	23210303
15263	Pulp and Paper Canada	0.06	2	3	50	6	0.000	0.101	548	564	Business Information Group	Trade Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/15263	03164004	
15996	International Dyer	0.06	12	7	124	5	0.053	0.124	299	340	World Textile Publications Ltd.	Trade Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/15996	0020658X	
18400156713	Tourismos	0.06	12	7	114	4	0.039	0.109	299	340	University of the Aegean	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/18400156713	17908418	17926521
21100449002	Cahiers d'Economie Politique	0.06	2	2	34	6	0.112	0.101	548	564	Editions l'Harmattan	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100449002	19696779	
14727	International Paperworld IPW	0.05	2	3	62	5	0.098	0.106	550	564	D P W Verlagsgesellschaft mbH	Trade Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/14727	16151720	
38885	Real Estate Taxation	0.05	2	4	77	5	0.000	0.100	550	564	RIA Group	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/38885	00935107	
38885	Real Estate Taxation	0.05	0	4	77	5	0.000	0.100	225	226	RIA Group	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/38885	00935107	
17115	Journal of the Textile Association	0.05	11	5	94	4	0.040	0.111	301	340	Textile Association (India)	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17115	03684636	
17172	Textile World	0.05	11	7	152	1	-	0.103	301	340	Billian Publishing, Inc.	Trade Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17172	00405213	
